,epoch,batch,time,total_loss,loss_1,loss_2,loss_3,accuracy_1,accuracy_2,accuracy_3
136,20.0,3.0,423.8992803096771,1.3885633945465088,0.38315677642822266,0.6112990379333496,0.39410752058029175,0.6243998408317566,0.43971312046051025,0.5766552090644836
137,20.0,4.0,427.52334427833557,1.3161053657531738,0.3577156066894531,0.5914250612258911,0.3669646978378296,0.6240093111991882,0.44165199995040894,0.5817757844924927
138,20.0,5.0,428.0936677455902,1.7626123428344727,0.5819756984710693,0.6265124082565308,0.5541242957115173,0.6100158095359802,0.44082483649253845,0.5850712060928345
139,20.0,6.0,428.4855525493622,1.5906294584274292,0.49022865295410156,0.5979697108268738,0.5024310350418091,0.6426509022712708,0.4543951749801636,0.5954875349998474
140,21.0,0.0,439.9397487640381,1.5001437664031982,0.4445093870162964,0.6114403009414673,0.4441940188407898,0.6582909822463989,0.4457665979862213,0.6307178735733032
141,21.0,1.0,440.5032002925873,1.586299180984497,0.4928951859474182,0.6133036017417908,0.48010045289993286,0.5966500639915466,0.44635745882987976,0.5977920293807983
142,21.0,2.0,441.06734323501587,1.5314733982086182,0.4685077667236328,0.603412389755249,0.45955324172973633,0.6412670016288757,0.44760334491729736,0.6353174448013306
143,21.0,3.0,441.6265478134155,1.5464932918548584,0.46950167417526245,0.604641318321228,0.4723503589630127,0.618920087814331,0.4432326853275299,0.5880911350250244
144,21.0,4.0,451.24041175842285,1.5825963020324707,0.4863724112510681,0.6112412810325623,0.48498260974884033,0.6535458564758301,0.45043453574180603,0.6311941146850586
145,21.0,5.0,451.72825026512146,1.5155792236328125,0.4505690336227417,0.6099984049797058,0.455011785030365,0.7108976244926453,0.4395512342453003,0.6832953691482544
146,21.0,6.0,452.12144112586975,1.2288388013839722,0.3313112258911133,0.5709892511367798,0.3265383243560791,0.6656813621520996,0.44715797901153564,0.6176501512527466
147,22.0,0.0,464.0476279258728,1.5150426626205444,0.45784807205200195,0.6065952181816101,0.4505993127822876,0.6316163539886475,0.441862553358078,0.6078369617462158
148,22.0,1.0,464.6128771305084,1.462275505065918,0.44629621505737305,0.5849714279174805,0.4310078024864197,0.5787009596824646,0.451607346534729,0.571556031703949
149,22.0,2.0,465.1780295372009,1.4271783828735352,0.3994342088699341,0.6126967072486877,0.41504740715026855,0.668923020362854,0.4252576231956482,0.6656942367553711
150,22.0,3.0,465.73552083969116,1.2696561813354492,0.3453720211982727,0.5795363783836365,0.34474772214889526,0.6733724474906921,0.4476790130138397,0.632951021194458
151,22.0,4.0,475.35044741630554,1.3963215351104736,0.3890647888183594,0.6142669320106506,0.3929899334907532,0.6043362617492676,0.43217429518699646,0.6124016642570496
152,22.0,5.0,475.83498215675354,1.529066562652588,0.4483760595321655,0.6272509694099426,0.45343947410583496,0.6595794558525085,0.424801766872406,0.6880483627319336
153,22.0,6.0,476.228049993515,1.3252923488616943,0.3615935444831848,0.5869569778442383,0.37674182653427124,0.7023335695266724,0.4423966109752655,0.6605702042579651
154,23.0,0.0,484.1955065727234,1.6417968273162842,0.5246979594230652,0.6077856421470642,0.5093132853507996,0.6549708247184753,0.4365290403366089,0.6548752188682556
155,23.0,1.0,487.7339024543762,1.7304034233093262,0.567140519618988,0.610667884349823,0.5525950789451599,0.6920377016067505,0.444368839263916,0.6636568307876587
156,23.0,2.0,488.29532527923584,1.690990924835205,0.5381391048431396,0.6270610690116882,0.5257906913757324,0.6407830119132996,0.4227297604084015,0.628680944442749
157,23.0,3.0,488.85921120643616,1.626861810684204,0.5073397755622864,0.6034154891967773,0.5161065459251404,0.7053024768829346,0.45734360814094543,0.6784738302230835
158,23.0,4.0,493.5156617164612,1.3894003629684448,0.39589983224868774,0.5995493531227112,0.3939511775970459,0.6216859817504883,0.4521273374557495,0.6171963810920715
159,23.0,5.0,495.87119007110596,1.3925589323043823,0.3909377455711365,0.5971193909645081,0.4045017957687378,0.6282684803009033,0.43608272075653076,0.5725600123405457
160,23.0,6.0,496.3485064506531,1.4462298154830933,0.4192308187484741,0.5870988368988037,0.43990015983581543,0.6508011221885681,0.45971137285232544,0.6301116347312927
161,24.0,0.0,504.5471885204315,1.5091986656188965,0.4528391361236572,0.6030154824256897,0.45334404706954956,0.6431261897087097,0.442800909280777,0.6378584504127502
162,24.0,1.0,507.0317339897156,1.8244528770446777,0.6026586294174194,0.6138936281204224,0.6079006791114807,0.587897002696991,0.42929938435554504,0.5895540714263916
163,24.0,2.0,508.278244972229,1.5107674598693848,0.44622522592544556,0.610255777835846,0.45428645610809326,0.7058902978897095,0.4367457628250122,0.6807510256767273
164,24.0,3.0,508.85082840919495,1.3608160018920898,0.3752503991127014,0.6035462617874146,0.38201940059661865,0.6950237154960632,0.45290306210517883,0.6528322100639343
165,24.0,4.0,512.0238292217255,1.3003411293029785,0.3479638695716858,0.5927835702896118,0.35959362983703613,0.64632648229599,0.44548743963241577,0.6238716244697571
166,24.0,5.0,514.344250202179,1.424216628074646,0.41379785537719727,0.5935503244400024,0.4168684482574463,0.685820996761322,0.451870858669281,0.6813178658485413
167,24.0,6.0,514.73912358284,2.3624675273895264,0.8824154138565063,0.6208317279815674,0.8592203259468079,0.47691231966018677,0.43029606342315674,0.5039231181144714
168,25.0,0.0,522.6801342964172,1.3261229991912842,0.36800771951675415,0.590045690536499,0.368069589138031,0.6644134521484375,0.4554246664047241,0.6569714546203613
169,25.0,1.0,523.2430472373962,1.7358639240264893,0.5543232560157776,0.6419193744659424,0.5396213531494141,0.5223312973976135,0.42383095622062683,0.5389350652694702
170,25.0,2.0,525.8283762931824,1.3424253463745117,0.37544482946395874,0.5879788398742676,0.3790016174316406,0.6925256848335266,0.4578307867050171,0.690146267414093
171,25.0,3.0,526.3936719894409,1.4432082176208496,0.4212571978569031,0.5972414016723633,0.4247094988822937,0.7110279202461243,0.4443659782409668,0.673573911190033
172,25.0,4.0,530.4280619621277,1.622330904006958,0.5040733814239502,0.6067647933959961,0.5114927887916565,0.7050125598907471,0.45245301723480225,0.6898236870765686
